Methane_ppm,CO2_ppm,NH3_ppm,H2S_ppm,Temperature_C,Humidity_percent,Garbage_Present,Risk_Level
20.52,453.43,29.75,9.48,32.6,44.06,Yes,Medium
54.07,250.0,0.53,6.93,31.55,66.25,Yes,Medium
13.85,499.52,11.65,12.26,32.55,96.4,No,Low
8.04,493.74,8.04,9.96,26.2,78.27,No,Low
27.4,483.02,3.4,9.19,37.91,83.66,No,Low
54.64,437.28,12.2,13.21,28.29,65.1,Yes,Medium
36.06,422.02,6.36,15.13,29.41,64.99,No,High
30.71,503.24,15.13,1.74,23.41,44.5,No,Low
40.89,592.35,15.27,2.75,29.03,74.28,No,Medium
5.09,304.7,8.79,4.1,32.66,58.9,No,Low
49.89,507.81,11.29,0.49,33.81,70.39,No,Medium
47.67,391.38,12.69,7.69,37.81,60.46,No,Medium
31.81,387.03,23.1,11.0,32.6,64.19,No,Medium
60.12,250.0,13.52,7.89,31.38,58.68,Yes,Medium
17.45,371.52,23.25,5.33,27.77,63.37,No,Medium
62.56,300.27,20.86,13.63,26.69,75.0,Yes,Medium
43.09,353.61,20.72,8.7,34.85,41.01,No,Medium
33.27,290.18,28.88,9.71,34.76,37.61,Yes,Medium
39.6,355.11,3.81,13.77,24.61,66.39,No,Low
37.85,359.39,10.27,7.38,33.62,81.61,No,Low
64.41,409.68,32.63,18.3,33.25,85.39,Yes,High
18.47,250.0,12.43,5.76,24.43,41.63,No,Low
24.75,255.45,0.0,17.99,32.7,53.96,No,High
60.73,436.19,12.97,3.13,24.75,37.81,Yes,Medium
28.09,320.26,16.35,10.59,17.85,51.74,No,Low
58.01,507.45,0.0,4.79,29.2,76.84,Yes,Medium
73.99,422.53,28.34,13.6,31.29,59.81,Yes,High
31.96,460.68,7.86,5.61,29.42,54.39,No,Low
53.63,541.07,18.29,9.45,44.34,68.18,Yes,Medium
16.93,369.03,12.74,4.75,31.89,48.07,No,Low
55.09,342.55,2.12,12.69,30.74,83.89,Yes,Medium
43.99,487.17,4.29,4.72,32.15,60.11,No,Medium
49.46,450.95,5.65,16.42,27.79,53.97,No,High
27.09,381.27,25.86,3.02,34.65,68.8,Yes,Medium
6.78,539.15,13.52,1.27,31.81,74.09,No,Low
50.07,378.78,9.78,12.76,31.58,83.94,Yes,Medium
0.0,403.28,5.65,5.04,26.88,56.85,No,Low
33.65,402.12,26.96,7.96,22.18,76.29,Yes,Medium
58.82,306.54,29.64,6.39,27.49,61.52,Yes,Medium
43.84,407.76,26.85,1.44,31.41,50.83,Yes,Medium
78.97,539.68,19.92,7.62,27.78,48.35,Yes,High
60.5,444.5,17.9,14.32,31.46,43.55,Yes,Medium
26.92,403.11,2.84,13.02,28.84,48.87,No,Low
40.55,383.82,12.54,9.16,32.15,76.74,No,Medium
39.05,433.09,8.16,13.56,25.12,70.6,No,Low
8.36,474.98,0.0,2.7,30.96,41.38,No,Low
21.19,460.92,25.57,6.37,26.8,33.8,Yes,Medium
28.78,366.81,8.04,9.98,22.31,43.32,No,Low
0.0,432.48,26.96,7.35,29.17,48.35,Yes,Medium
40.95,447.99,23.82,6.77,37.68,55.45,No,Medium
35.02,299.28,20.57,2.0,22.71,77.59,No,Medium
6.54,416.82,21.13,0.0,30.6,51.78,No,Medium
48.08,250.0,8.85,12.09,33.99,85.21,No,Medium
54.32,448.25,33.58,9.22,41.5,34.8,Yes,Medium
44.54,466.03,15.43,12.51,27.54,54.77,No,Medium
33.52,474.75,18.02,5.81,26.84,71.78,No,Low
51.83,360.5,8.51,4.44,24.17,72.71,Yes,Medium
53.6,430.9,5.69,8.03,35.7,54.96,Yes,Medium
46.15,542.4,19.77,12.27,25.66,75.03,No,Medium
23.51,541.38,17.18,6.84,28.15,72.18,No,Low
45.53,397.08,7.11,12.01,20.76,49.77,No,Medium
63.91,413.93,0.62,2.97,34.42,64.72,Yes,Medium
28.07,511.09,2.3,7.19,35.79,70.55,No,Low
81.96,250.0,26.96,7.65,34.23,50.84,Yes,High
29.49,367.69,8.87,14.13,21.97,85.41,No,Low
40.65,533.56,11.61,9.04,33.04,47.47,No,Medium
26.55,497.52,29.5,16.73,21.64,62.16,Yes,High
44.47,436.93,3.78,1.26,30.29,41.25,No,Medium
5.16,250.0,7.73,8.65,31.03,61.55,No,Low
29.08,395.01,7.31,8.9,31.55,43.99,No,Low
18.16,341.01,31.18,11.1,32.67,55.59,Yes,Medium
42.71,433.1,34.93,3.93,29.96,36.2,Yes,Medium
59.89,319.07,22.52,16.42,20.19,72.0,Yes,High
52.92,297.43,22.83,8.06,32.68,65.34,Yes,Medium
0.0,250.0,9.2,2.56,30.49,76.31,No,Low
80.84,522.18,34.47,7.92,25.49,54.78,Yes,High
45.91,360.02,17.68,6.43,22.15,77.01,No,Medium
24.47,415.71,23.53,21.92,37.7,60.59,No,High
43.14,399.78,13.94,13.25,36.16,61.7,No,Medium
43.52,293.26,12.32,8.25,33.53,91.71,No,Medium
26.66,274.09,31.63,7.44,26.62,52.73,Yes,Medium
43.96,299.47,20.4,12.76,17.42,78.41,No,Medium
27.85,327.68,29.51,12.99,33.82,67.2,Yes,Medium
31.91,436.66,17.55,0.0,31.83,51.42,No,Low
26.27,320.43,6.52,11.21,28.13,40.26,No,Low
11.35,574.65,9.17,8.14,35.62,44.5,No,Low
42.92,502.72,16.03,1.44,34.24,76.96,No,Medium
51.71,480.84,8.73,12.4,30.88,86.02,Yes,Medium
50.3,388.03,3.93,19.23,30.18,61.37,Yes,High
56.4,551.43,27.01,10.78,30.25,62.16,Yes,Medium
46.49,378.2,9.55,13.5,33.4,71.65,No,Medium
29.35,396.87,16.38,17.02,25.71,61.1,No,High
56.79,417.0,17.96,3.85,32.13,76.5,Yes,Medium
12.85,470.18,9.12,0.0,25.4,64.37,No,Low
21.99,463.69,29.51,11.28,36.68,62.03,Yes,Medium
20.72,352.49,3.83,6.76,32.66,49.51,No,Low
61.6,346.7,17.62,1.13,26.56,45.82,Yes,Medium
58.86,463.99,17.46,7.61,30.4,20.0,Yes,Medium
49.75,471.52,14.46,11.64,25.73,78.51,No,Medium
61.44,360.66,2.03,7.26,37.52,57.8,Yes,Medium
22.41,250.0,23.71,4.07,38.11,53.99,No,Medium
46.97,379.27,22.44,6.88,33.48,30.72,No,Medium
37.5,462.35,8.24,7.9,37.78,50.4,No,Low
56.94,580.54,22.07,0.0,30.76,48.42,Yes,Medium
37.7,280.2,18.75,7.29,33.82,48.08,No,Low
32.3,357.34,2.19,1.28,36.12,64.99,No,Low
50.82,361.06,6.46,11.3,29.97,61.83,Yes,Medium
57.52,535.58,26.38,0.19,30.36,39.58,Yes,Medium
26.63,396.51,18.09,13.06,34.67,40.53,No,Low
38.78,309.27,9.36,5.95,33.23,40.5,No,Low
18.83,455.87,6.42,5.29,26.22,87.16,No,Low
0.0,359.54,9.85,9.47,19.07,82.39,No,Low
44.01,277.56,10.56,3.67,29.12,47.22,No,Medium
52.18,310.72,6.54,9.39,19.52,30.35,Yes,Medium
45.24,573.4,0.0,4.34,25.04,61.92,No,Medium
1.01,438.42,26.4,5.22,25.63,60.7,Yes,Medium
32.98,410.78,24.71,10.03,27.16,64.75,No,Medium
0.0,375.01,2.27,2.31,34.1,71.12,No,Low
67.39,429.21,16.36,1.68,35.19,66.78,Yes,Medium
18.28,428.02,5.98,9.24,32.54,43.25,No,Low
65.11,429.22,12.38,7.87,33.16,64.41,Yes,Medium
58.92,411.48,11.55,8.84,33.28,72.81,Yes,Medium
21.99,486.88,10.72,9.64,17.52,49.14,No,Low
17.34,402.31,35.03,8.29,30.05,64.5,Yes,High
47.01,302.21,10.6,11.04,21.02,51.71,No,Medium
23.11,338.76,6.92,8.49,32.55,89.94,No,Low
42.05,250.0,7.37,0.0,19.53,40.1,No,Medium
30.34,602.68,25.44,0.0,29.1,77.34,Yes,Medium
4.38,486.28,0.0,17.64,32.74,34.94,No,High
0.0,316.99,7.37,8.0,24.41,86.9,No,Low
44.53,371.82,29.47,12.75,34.81,42.88,Yes,Medium
28.77,336.31,17.44,6.27,32.53,62.85,No,Low
28.94,554.25,16.92,7.71,31.9,35.56,No,Low
53.92,258.01,36.32,5.73,33.49,39.75,Yes,High
63.47,411.45,17.46,20.33,28.2,73.47,Yes,High
34.55,389.15,7.92,9.27,30.76,75.42,No,Low
33.19,482.68,12.18,5.33,30.05,63.59,No,Low
50.0,389.6,3.65,0.0,29.94,71.12,Yes,Medium
12.86,250.0,27.56,17.87,26.64,75.67,Yes,High
44.46,374.89,20.75,7.18,23.79,49.74,No,Medium
51.04,302.78,26.24,11.72,28.32,39.02,Yes,Medium
53.6,407.96,27.13,12.28,28.04,59.79,Yes,Medium
1.26,543.42,10.86,5.69,26.32,51.34,No,Low
24.77,250.0,5.55,11.36,34.26,65.83,No,Low
22.43,319.98,14.48,4.98,24.14,68.22,No,Low
42.0,344.73,6.27,3.05,29.14,49.78,No,Medium
49.61,361.84,16.65,13.82,35.83,70.56,No,Medium
69.93,474.01,26.32,7.21,34.55,69.81,Yes,Medium
30.1,382.65,13.32,10.59,36.08,70.85,No,Low
30.05,441.58,16.5,10.05,27.05,53.88,No,Low
62.99,337.42,14.06,11.19,33.92,71.7,Yes,Medium
45.93,422.99,23.03,0.22,24.69,67.8,No,Medium
65.35,477.78,8.32,5.07,28.62,69.6,Yes,Medium
45.77,326.77,0.0,6.38,29.09,85.17,No,Medium
16.86,478.14,19.71,3.84,27.12,64.92,No,Low
13.34,405.24,24.88,10.15,28.19,50.9,No,Medium
8.97,504.55,19.46,13.93,27.53,43.34,No,Low
53.24,379.86,8.6,14.73,25.09,76.92,Yes,Medium
63.77,438.12,3.65,6.3,34.28,65.36,Yes,Medium
76.99,395.94,19.94,9.46,29.09,85.05,Yes,High
56.86,390.38,16.41,10.23,31.01,29.56,Yes,Medium
63.26,425.89,13.74,11.11,30.82,73.66,Yes,Medium
28.4,453.68,33.22,3.61,30.27,56.08,Yes,Medium
16.87,275.04,5.53,17.1,30.46,54.7,No,High
57.0,543.36,32.75,12.63,28.47,48.53,Yes,Medium
48.35,250.0,15.32,12.76,37.09,73.49,No,Medium
42.15,331.52,0.0,14.02,33.8,69.2,No,Medium
47.75,390.57,13.21,10.67,30.09,42.86,No,Medium
46.46,441.24,24.59,2.86,27.76,62.47,No,Medium
65.68,557.62,11.35,7.31,29.41,70.59,Yes,Medium
65.9,250.0,0.25,0.0,32.09,62.67,Yes,Medium
50.88,349.23,13.35,10.08,37.5,76.62,Yes,Medium
56.92,250.0,6.43,7.15,23.13,55.65,Yes,Medium
50.28,403.16,19.92,7.8,33.3,26.18,Yes,Medium
30.78,427.17,22.73,14.02,35.63,62.8,No,Medium
55.13,559.08,4.44,5.72,22.57,62.71,Yes,Medium
12.11,412.06,7.94,6.74,29.09,64.67,No,Low
61.08,504.4,22.57,8.11,24.68,76.6,Yes,Medium
16.11,458.38,6.41,0.0,32.15,30.71,No,Low
45.72,356.48,4.18,6.67,28.21,56.42,No,Medium
23.1,259.1,3.21,0.0,29.35,46.16,No,Low
51.07,427.5,18.52,5.07,27.94,41.88,Yes,Medium
39.32,250.79,18.09,12.28,33.6,58.92,No,Low
8.1,529.52,8.16,10.24,31.15,70.53,No,Low
48.41,383.79,15.05,5.03,31.15,64.51,No,Medium
28.44,519.52,30.27,8.2,30.8,49.69,Yes,Medium
57.62,351.98,5.26,2.63,32.86,57.82,Yes,Medium
40.03,426.89,0.0,7.99,28.69,73.95,No,Medium
47.91,420.93,19.55,22.65,38.5,70.25,No,High
20.85,395.5,13.9,17.23,23.83,51.71,No,High
28.21,356.73,7.9,8.26,21.37,50.74,No,Low
30.83,439.25,21.52,8.8,20.96,34.25,No,Medium
57.13,307.38,23.39,3.1,19.6,53.56,Yes,Medium
73.55,279.06,0.0,3.99,33.37,33.96,Yes,High
23.9,524.28,8.47,9.81,32.76,91.01,No,Low
61.54,472.72,38.18,5.38,36.04,47.17,Yes,High
0.0,406.59,20.83,12.52,24.72,76.63,No,Medium
16.12,566.51,21.76,15.85,33.73,87.27,No,High
20.82,373.22,26.73,9.66,30.28,63.24,Yes,Medium
12.95,532.27,15.17,8.51,30.83,58.5,No,Low
8.33,417.56,22.97,0.0,33.13,40.16,No,Medium
48.26,297.52,22.18,11.74,26.22,52.43,No,Medium
35.72,584.8,20.39,2.28,42.94,84.06,No,Medium
47.59,499.07,11.78,5.91,36.66,65.27,No,Medium
53.81,387.9,16.72,12.8,27.34,60.43,Yes,Medium
45.31,472.72,9.12,13.15,24.55,79.68,No,Medium
53.16,359.63,15.13,5.67,29.56,70.44,Yes,Medium
38.61,482.91,3.32,5.96,30.91,57.78,No,Low
16.26,250.0,7.09,4.5,35.33,63.24,No,Low
61.16,298.02,12.18,2.01,24.16,48.48,Yes,Medium
28.22,497.93,5.56,4.83,31.43,51.58,No,Low
21.29,375.03,9.95,0.0,22.35,56.91,No,Low
36.44,420.75,13.36,11.42,32.18,68.36,No,Low
21.74,265.32,19.02,9.97,29.46,41.29,No,Low
31.65,584.79,24.49,10.8,39.68,61.14,No,Medium
46.88,519.05,10.36,3.23,22.27,54.15,No,Medium
46.97,379.93,28.35,2.02,36.85,46.49,Yes,Medium
22.04,359.53,24.39,8.27,21.48,54.23,No,Medium
30.25,502.96,20.04,8.32,23.36,25.18,No,Medium
61.49,598.25,16.54,7.26,21.61,48.64,Yes,Medium
49.93,495.38,18.19,6.55,31.25,43.51,No,Medium
81.5,617.18,26.87,16.55,24.13,55.8,Yes,High
63.6,307.76,27.24,10.13,23.26,25.8,Yes,Medium
62.89,318.06,28.35,17.85,31.01,62.86,Yes,High
12.24,281.11,15.41,14.34,32.26,73.64,No,Low
55.28,444.18,20.55,16.52,30.2,58.24,Yes,High
38.94,417.56,28.44,2.63,29.19,67.48,Yes,Medium
28.98,384.8,8.76,10.97,39.14,52.31,No,Low
43.36,480.93,11.82,5.84,30.73,36.68,No,Medium
58.9,523.23,15.16,0.0,34.03,60.03,Yes,Medium
50.02,250.0,24.0,15.48,30.71,70.21,Yes,High
22.43,340.3,24.15,6.53,24.51,40.13,No,Medium
54.85,482.01,12.69,2.72,32.75,53.02,Yes,Medium
27.25,353.23,0.0,5.93,26.72,56.29,No,Low
44.33,320.18,17.46,4.02,29.55,100.0,No,Medium
33.93,501.85,5.82,4.53,31.53,63.35,No,Low
35.62,271.05,0.1,6.89,20.29,31.42,No,Low
55.32,369.84,2.36,16.65,21.95,27.71,Yes,High
19.2,432.86,18.26,4.67,34.55,70.96,No,Low
78.9,342.62,28.61,16.3,26.68,97.28,Yes,High
3.58,478.32,15.39,12.24,26.92,55.79,No,Low
28.05,343.11,17.11,9.98,30.83,54.89,No,Low
47.4,540.86,26.83,11.74,28.07,66.46,Yes,Medium
51.69,387.43,0.0,8.07,32.09,48.03,Yes,Medium
37.99,467.13,20.2,14.43,29.74,21.84,No,Medium
38.85,474.6,14.88,10.83,30.99,75.56,No,Low
48.21,337.25,20.66,0.0,26.49,50.8,No,Medium
35.38,250.0,10.17,9.48,30.97,75.75,No,Low
67.86,436.08,6.82,11.92,35.53,48.59,Yes,Medium
56.79,407.23,16.41,6.55,27.16,61.83,Yes,Medium
57.46,455.58,31.49,8.63,34.58,72.82,Yes,Medium
20.68,377.35,23.61,4.94,29.74,76.06,No,Medium
38.41,356.96,9.92,1.11,33.67,63.49,No,Low
33.99,600.85,1.59,0.25,30.64,62.75,No,Low
19.89,252.76,0.0,0.31,29.83,69.3,No,Low
47.2,473.4,28.16,11.35,31.75,66.96,Yes,Medium
29.25,342.54,5.45,0.0,36.07,40.63,No,Low
53.11,366.42,11.74,4.67,31.18,40.92,Yes,Medium
18.6,368.29,28.21,4.17,32.39,28.36,Yes,Medium
74.38,319.66,0.0,6.59,28.16,71.5,Yes,High
22.07,457.12,29.92,0.0,37.85,54.06,Yes,Medium
44.39,539.06,12.46,10.02,33.2,72.3,No,Medium
55.84,447.0,3.51,1.63,30.39,66.06,Yes,Medium
28.59,410.34,12.53,13.66,29.39,44.96,No,Low
57.05,301.36,7.77,4.89,34.89,58.2,Yes,Medium
15.42,451.68,19.41,7.52,26.97,53.18,No,Low
69.04,615.63,8.52,8.02,21.09,50.86,Yes,Medium
40.28,361.93,0.0,9.22,30.36,73.73,No,Medium
28.07,362.4,12.79,8.19,35.95,97.66,No,Low
34.02,343.89,1.43,5.86,37.96,76.74,No,Low
56.18,351.06,17.04,9.72,29.46,59.6,Yes,Medium
28.31,250.0,3.13,10.33,30.22,78.89,No,Low
25.01,440.5,10.12,4.17,32.6,85.69,No,Low
35.57,315.44,16.83,10.13,28.68,39.11,No,Low
16.46,250.0,12.88,13.96,32.58,78.37,No,Low
76.41,475.32,17.5,11.53,29.57,71.55,Yes,High
28.67,291.8,21.8,12.66,35.06,77.82,No,Medium
56.63,366.13,3.42,8.86,33.61,72.2,Yes,Medium
44.19,546.64,14.36,3.32,34.05,56.58,No,Medium
20.31,259.08,0.0,3.95,28.97,90.49,No,Low
39.88,250.0,17.47,9.6,39.63,65.09,No,Low
55.68,426.93,11.99,12.71,32.42,53.49,Yes,Medium
36.23,514.95,5.17,21.93,31.24,67.59,No,High
63.86,250.0,18.16,12.91,26.2,74.59,Yes,Medium
60.43,440.77,26.73,2.15,29.51,61.42,Yes,Medium
58.38,458.1,10.24,4.16,30.57,65.9,Yes,Medium
30.81,250.0,5.55,19.39,26.06,61.33,No,High
18.4,479.85,16.65,6.93,28.54,50.1,No,Low
27.73,487.66,1.64,8.24,29.17,47.67,No,Low
43.92,368.82,8.4,3.2,30.28,38.96,No,Medium
50.92,525.23,27.22,15.83,21.19,82.77,Yes,High
0.0,513.65,15.62,10.5,29.32,56.65,No,Low
39.84,410.31,0.0,4.13,28.11,20.0,No,Low
43.16,354.86,0.0,3.03,29.9,65.95,No,Medium
34.45,302.72,16.62,9.54,35.18,65.64,No,Low
65.83,396.24,23.62,8.22,40.26,32.0,Yes,Medium
48.44,456.98,0.0,12.16,33.39,47.51,No,Medium
66.2,367.58,19.5,10.73,23.83,46.86,Yes,Medium
35.68,250.0,28.3,6.68,28.27,48.87,Yes,Medium
58.75,526.87,33.88,5.28,32.98,78.19,Yes,Medium
72.7,419.02,18.31,7.2,32.42,57.77,Yes,High
66.23,362.04,20.07,5.25,34.94,53.59,Yes,Medium
18.16,485.72,0.0,7.35,29.51,76.84,No,Low
34.93,552.46,36.0,8.08,28.18,67.43,Yes,High
33.1,250.0,9.25,3.51,38.76,33.89,No,Low
49.79,443.43,5.67,11.15,30.29,50.75,No,Medium
53.73,257.34,12.45,6.15,24.92,64.83,Yes,Medium
23.22,449.91,30.12,3.79,37.38,45.99,Yes,Medium
41.36,412.79,37.08,6.24,22.52,90.44,Yes,High
0.0,463.57,16.25,9.21,12.52,61.69,No,Low
68.84,350.08,24.98,8.42,33.85,48.7,Yes,Medium
29.75,250.0,15.43,10.11,34.55,43.16,No,Low
41.12,354.96,4.62,12.49,32.07,73.91,No,Medium
33.81,440.68,29.77,14.52,23.49,50.28,Yes,Medium
62.92,501.54,8.78,9.43,29.71,65.7,Yes,Medium
0.0,282.82,30.36,2.65,28.61,42.73,Yes,Medium
39.67,502.71,27.99,6.65,27.31,61.05,Yes,Medium
37.88,335.21,21.14,2.98,37.06,50.46,No,Medium
30.93,436.24,33.29,16.48,24.77,55.27,Yes,High
74.52,349.01,37.32,17.94,31.58,48.06,Yes,High
22.25,418.22,13.25,11.25,35.97,75.38,No,Low
55.44,489.19,6.91,12.29,31.91,52.63,Yes,Medium
47.13,277.3,0.0,9.25,36.21,57.85,No,Medium
65.23,332.01,37.45,9.83,32.82,58.57,Yes,High
26.66,418.5,10.6,0.01,32.15,84.18,No,Low
25.34,640.16,26.35,7.63,31.83,73.35,Yes,Medium
61.92,313.68,7.59,3.59,33.07,71.86,Yes,Medium
48.51,604.01,30.38,9.41,28.07,36.33,Yes,Medium
9.1,600.44,8.0,7.7,23.49,50.15,No,Low
29.21,390.27,3.08,17.73,34.77,77.83,No,High
47.73,370.18,12.91,12.58,35.81,42.44,No,Medium
56.76,330.79,9.68,9.42,31.26,61.26,Yes,Medium
26.42,393.18,20.96,6.67,27.26,44.02,No,Medium
0.0,259.33,14.49,16.38,22.21,45.53,No,High
50.46,392.38,21.28,7.85,30.43,85.21,Yes,Medium
15.59,549.69,12.09,9.66,23.26,70.79,No,Low
0.0,338.89,8.35,8.21,22.56,74.75,No,Low
0.0,375.93,9.16,5.98,29.9,71.76,No,Low
56.28,250.0,35.45,8.18,26.18,57.91,Yes,High
42.57,437.41,17.25,0.0,31.73,49.63,No,Medium
35.49,426.45,0.0,0.26,29.2,53.97,No,Low
67.78,406.37,9.8,9.75,26.97,57.12,Yes,Medium
52.75,378.32,15.97,15.84,21.48,86.64,Yes,High
72.33,370.72,33.45,9.74,25.74,39.95,Yes,High
12.15,450.19,25.29,4.4,25.92,51.7,Yes,Medium
39.31,397.12,5.78,0.79,23.87,46.31,No,Low
7.67,431.5,39.18,11.92,28.35,75.85,Yes,High
35.41,421.5,14.69,5.16,24.26,87.81,No,Low
35.03,512.34,27.46,11.22,29.18,64.63,Yes,Medium
52.53,467.7,3.45,9.95,31.2,65.87,Yes,Medium
40.91,419.29,0.0,10.39,25.87,61.37,No,Medium
52.47,551.84,0.92,8.17,32.13,66.56,Yes,Medium
54.07,442.03,0.0,9.92,23.19,71.6,Yes,Medium
83.1,530.5,36.12,7.4,24.44,66.38,Yes,High
33.69,460.69,17.15,4.82,29.43,67.48,No,Low
21.18,250.0,5.75,3.18,33.44,71.63,No,Low
44.92,530.48,19.53,0.0,34.34,33.33,No,Medium
23.95,413.52,16.89,7.09,38.06,60.03,No,Low
69.64,394.8,21.21,15.6,28.12,64.58,Yes,High
34.34,428.13,27.1,11.65,29.36,66.24,Yes,Medium
28.69,365.5,12.1,9.14,24.84,57.44,No,Low
30.57,422.7,6.2,4.33,23.73,62.41,No,Low
54.37,340.81,23.28,12.99,31.14,49.2,Yes,Medium
36.85,527.43,23.02,7.4,26.12,33.38,No,Medium
27.17,388.64,16.01,15.87,36.16,74.75,No,High
73.31,361.74,36.78,3.09,22.69,42.98,Yes,High
22.88,307.51,10.62,4.25,32.43,57.59,No,Low
40.71,426.88,6.0,3.76,24.97,48.76,No,Medium
53.05,418.71,19.18,0.59,25.9,83.81,Yes,Medium
7.37,438.84,8.25,3.31,32.7,58.81,No,Low
49.61,297.27,19.96,8.52,26.62,55.34,No,Medium
18.9,250.0,6.67,4.44,27.42,71.22,No,Low
56.46,462.56,11.0,0.0,25.94,92.35,Yes,Medium
20.75,548.46,33.91,13.37,38.93,66.09,Yes,Medium
53.86,297.36,10.94,0.0,26.91,54.34,Yes,Medium
62.12,558.94,7.01,10.95,30.26,70.45,Yes,Medium
57.23,428.39,26.71,8.16,28.99,36.41,Yes,Medium
45.03,399.29,4.49,18.59,31.11,60.7,No,High
35.37,360.25,8.07,12.98,26.93,89.91,No,Low
28.47,261.55,20.77,5.48,29.0,62.37,No,Medium
69.42,498.77,24.38,4.49,31.97,61.62,Yes,Medium
26.01,322.44,27.2,15.51,25.68,60.31,Yes,High
19.26,322.02,7.53,0.62,35.45,54.07,No,Low
53.31,499.19,20.96,8.95,35.93,64.72,Yes,Medium
24.08,250.0,10.34,7.34,33.03,71.63,No,Low
21.0,250.0,8.94,6.28,30.35,55.02,No,Low
11.13,398.19,27.03,9.77,15.05,22.64,Yes,Medium
30.34,429.33,9.5,8.95,32.12,66.98,No,Low
38.35,448.47,17.78,10.29,28.04,92.0,No,Low
44.86,369.82,16.56,8.69,28.77,54.36,No,Medium
59.03,653.04,4.29,10.09,20.51,37.93,Yes,Medium
50.54,377.21,24.66,8.47,32.47,70.16,Yes,Medium
36.18,376.92,20.6,4.7,22.76,86.16,No,Medium
36.04,320.3,0.0,8.02,30.59,67.94,No,Low
50.2,412.39,17.77,4.43,34.52,85.87,Yes,Medium
65.45,461.5,7.27,4.1,27.65,71.91,Yes,Medium
42.53,520.36,25.97,6.32,36.08,70.6,Yes,Medium
30.62,251.07,0.55,7.4,26.27,52.23,No,Low
20.14,375.4,11.44,8.18,33.0,64.28,No,Low
11.1,444.67,18.62,12.58,23.48,59.56,No,Low
53.33,458.71,15.54,5.51,35.16,59.04,Yes,Medium
51.56,400.65,22.63,8.98,34.38,56.19,Yes,Medium
51.55,454.24,0.0,8.59,32.34,63.38,Yes,Medium
37.43,319.1,31.52,4.96,28.03,40.55,Yes,Medium
68.14,555.79,20.25,8.37,22.99,72.18,Yes,Medium
30.32,499.26,28.6,13.01,28.05,46.83,Yes,Medium
59.11,265.51,23.74,8.93,35.55,56.25,Yes,Medium
39.23,292.49,14.88,9.13,30.65,64.96,No,Low
27.83,295.31,2.16,4.47,22.23,46.09,No,Low
51.85,467.8,9.36,17.84,24.38,30.5,Yes,High
48.19,271.53,30.9,4.76,36.27,54.25,Yes,Medium
47.14,366.9,28.85,0.0,32.44,38.53,Yes,Medium
41.63,445.47,8.8,12.3,23.83,70.68,No,Medium
39.24,393.38,0.0,7.43,21.17,42.7,No,Low
87.77,425.89,12.87,6.48,26.87,82.28,Yes,High
63.69,293.42,12.12,5.27,20.74,59.91,Yes,Medium
54.46,459.49,12.5,17.36,29.22,60.89,Yes,High
42.24,338.68,20.29,9.77,42.26,30.29,No,Medium
60.14,367.54,23.76,10.75,22.02,62.17,Yes,Medium
50.36,423.77,24.9,8.81,29.07,58.8,Yes,Medium
40.52,410.31,19.46,9.35,36.56,40.51,No,Medium
33.93,402.4,0.0,14.99,33.75,61.31,No,Low
38.38,324.94,11.59,6.75,29.26,54.03,No,Low
0.0,370.05,38.04,0.72,29.27,56.75,Yes,High
44.21,400.22,18.74,12.34,24.22,60.39,No,Medium
30.23,262.49,18.68,10.48,28.66,52.93,No,Low
71.85,353.75,18.59,8.54,31.22,63.7,Yes,High
40.39,438.77,19.15,10.35,35.53,58.7,No,Medium
16.22,272.26,0.0,6.15,26.9,67.09,No,Low
39.0,515.66,12.6,8.1,29.05,52.07,No,Low
19.08,526.96,14.62,7.34,25.25,44.03,No,Low
49.47,275.48,27.81,5.04,31.13,49.37,Yes,Medium
45.82,535.76,15.48,13.95,33.92,81.64,No,Medium
59.16,385.64,0.0,0.94,33.15,74.34,Yes,Medium
24.18,441.85,19.3,19.8,24.15,78.2,No,High
40.68,350.33,6.96,12.39,30.73,79.24,No,Medium
12.7,492.3,2.83,0.0,26.61,53.01,No,Low
54.03,440.61,6.66,6.88,35.06,64.44,Yes,Medium
50.38,318.58,20.43,7.16,29.19,61.14,Yes,Medium
49.92,283.48,27.59,9.96,22.4,69.89,Yes,Medium
40.03,253.97,19.83,3.05,28.9,55.66,No,Medium
48.3,418.79,21.32,8.16,32.29,61.39,No,Medium
72.09,457.25,19.73,7.39,31.22,61.08,Yes,High
34.3,465.1,16.01,4.31,27.44,67.98,No,Low
42.77,388.2,21.97,3.62,27.07,69.84,No,Medium
18.28,284.3,0.0,12.59,25.06,61.41,No,Low
22.63,331.79,16.11,0.0,28.03,61.86,No,Low
41.96,515.23,4.55,10.39,25.72,63.39,No,Medium
62.08,351.54,26.63,11.99,34.85,84.7,Yes,Medium
34.87,414.34,13.53,6.91,25.49,34.05,No,Low
35.28,292.43,15.31,8.26,30.61,45.45,No,Low
31.86,433.66,0.0,13.82,30.27,70.11,No,Low
29.3,354.23,25.17,4.48,34.73,64.05,Yes,Medium
45.9,504.67,21.27,4.99,35.45,63.94,No,Medium
10.05,477.36,20.57,5.52,33.48,70.01,No,Medium
65.62,350.43,6.87,13.83,31.76,63.21,Yes,Medium
26.69,387.33,7.26,14.46,24.76,51.61,No,Low
54.44,344.89,17.24,1.02,24.66,69.43,Yes,Medium
14.6,258.06,8.06,13.03,25.77,60.31,No,Low
53.38,314.26,19.35,12.09,33.76,53.29,Yes,Medium
